"id";"golfer_id";"score";"course_name";"created_at"
4316;4;39;"Robert A. Black";"2019-08-14 00:00:00"
4317;32;46;"Robert A. Black";"2019-08-21 00:00:00"
4318;48;45;"Robert A. Black";"2019-08-21 00:00:00"
4319;2;44;"Robert A. Black";"2019-08-21 00:00:00"
4320;19;41;"Robert A. Black";"2019-08-21 00:00:00"
4321;20;50;"Robert A. Black";"2019-08-21 00:00:00"
4322;83;47;"Robert A. Black";"2019-08-21 00:00:00"
4323;69;42;"Robert A. Black";"2019-08-21 00:00:00"
4324;8;47;"Robert A. Black";"2019-08-21 00:00:00"
4325;9;43;"Robert A. Black";"2019-08-21 00:00:00"
4326;4;42;"Robert A. Black";"2019-08-21 00:00:00"
4327;1;44;"Robert A. Black";"2019-08-21 00:00:00"
4328;7;44;"Robert A. Black";"2019-08-21 00:00:00"
4329;25;39;"Robert A. Black";"2019-08-21 00:00:00"
4330;64;45;"Robert A. Black";"2019-08-21 00:00:00"
4331;11;41;"Robert A. Black";"2019-08-21 00:00:00"
4332;21;47;"Robert A. Black";"2019-08-21 00:00:00"
4333;13;49;"Robert A. Black";"2019-08-21 00:00:00"
4334;22;46;"Robert A. Black";"2019-08-21 00:00:00"
4335;32;43;"Robert A. Black";"2019-08-28 00:00:00"
4336;48;42;"Robert A. Black";"2019-08-28 00:00:00"
4337;40;43;"Robert A. Black";"2019-08-28 00:00:00"
4338;19;37;"Robert A. Black";"2019-08-28 00:00:00"
4339;20;50;"Robert A. Black";"2019-08-28 00:00:00"
4340;83;47;"Robert A. Black";"2019-08-28 00:00:00"
4341;69;40;"Robert A. Black";"2019-08-28 00:00:00"
4342;8;40;"Robert A. Black";"2019-08-28 00:00:00"
4343;22;43;"Robert A. Black";"2019-08-28 00:00:00"
4344;11;38;"Robert A. Black";"2019-08-28 00:00:00"
4345;21;42;"Robert A. Black";"2019-08-28 00:00:00"
4346;13;49;"Robert A. Black";"2019-08-28 00:00:00"
4347;93;36;"Robert A. Black";"2019-08-28 00:00:00"
4348;101;46;"Robert A. Black";"2019-08-28 00:00:00"
4349;7;42;"Robert A. Black";"2019-08-28 00:00:00"
4350;64;43;"Robert A. Black";"2019-08-28 00:00:00"
4351;9;38;"Robert A. Black";"2019-08-28 00:00:00"
4352;4;38;"Robert A. Black";"2019-08-28 00:00:00"
4353;1;38;"Robert A. Black";"2019-08-28 00:00:00"
4354;30;44;"Robert A. Black";"2019-08-28 00:00:00"
4355;2;42;"Robert A. Black";"2019-09-03 00:00:00"
4356;64;42;"Robert A. Black";"2019-09-03 00:00:00"
4357;27;47;"Robert A. Black";"2019-09-03 00:00:00"
4358;19;36;"Robert A. Black";"2019-09-03 00:00:00"
4359;101;47;"Robert A. Black";"2019-09-03 00:00:00"
4360;20;48;"Robert A. Black";"2019-09-03 00:00:00"
4361;83;47;"Robert A. Black";"2019-09-03 00:00:00"
4362;8;41;"Robert A. Black";"2019-09-03 00:00:00"
4363;90;43;"Robert A. Black";"2019-09-03 00:00:00"
4364;13;49;"Robert A. Black";"2019-09-03 00:00:00"
4365;22;40;"Robert A. Black";"2019-09-03 00:00:00"
4366;11;40;"Robert A. Black";"2019-09-03 00:00:00"
4367;1;40;"Robert A. Black";"2019-09-03 00:00:00"
4368;25;40;"Robert A. Black";"2019-09-03 00:00:00"
4369;30;45;"Robert A. Black";"2019-09-03 00:00:00"
4370;4;38;"Robert A. Black";"2019-09-03 00:00:00"
4371;2;46;"Robert A. Black";"2019-09-11 00:00:00"
4372;64;40;"Robert A. Black";"2019-09-11 00:00:00"
4373;101;41;"Robert A. Black";"2019-09-11 00:00:00"
4374;19;36;"Robert A. Black";"2019-09-11 00:00:00"
4375;22;44;"Robert A. Black";"2019-09-11 00:00:00"
4376;8;38;"Robert A. Black";"2019-09-11 00:00:00"
4377;22;44;"Robert A. Black";"2019-09-11 00:00:00"
4378;13;44;"Robert A. Black";"2019-09-11 00:00:00"
4379;11;45;"Robert A. Black";"2019-09-11 00:00:00"
4380;21;41;"Robert A. Black";"2019-09-11 00:00:00"
4381;1;39;"Robert A. Black";"2019-09-11 00:00:00"
4382;20;48;"Robert A. Black";"2019-09-11 00:00:00"
4383;4;36;"Robert A. Black";"2019-09-11 00:00:00"
4384;30;41;"Robert A. Black";"2019-09-11 00:00:00"
4385;25;43;"Robert A. Black";"2019-09-11 00:00:00"
4386;40;46;"Robert A. Black";"2019-09-11 00:00:00"
4387;83;46;"Robert A. Black";"2019-09-11 00:00:00"
4388;90;41;"Robert A. Black";"2019-09-11 00:00:00"
4389;7;44;"Robert A. Black";"2019-09-11 00:00:00"
4390;67;37;"Robert A. Black";"2019-09-11 00:00:00"
4391;102;46;"Robert A. Black";"2019-09-11 00:00:00"
4392;102;39;"Robert A. Black";"2019-09-01 00:00:00"
4393;102;38;"Robert A. Black";"2019-09-02 00:00:00"
4394;102;39;"Robert A. Black";"2019-09-03 00:00:00"
4395;102;38;"Robert A. Black";"2019-09-04 00:00:00"
4396;102;38;"Robert A. Black";"2019-09-05 00:00:00"
4397;25;41;"Robert A. Black";"2019-09-18 00:00:00"
4398;69;36;"Robert A. Black";"2019-09-18 00:00:00"
4399;83;45;"Robert A. Black";"2019-09-18 00:00:00"
4400;8;39;"Robert A. Black";"2019-09-18 00:00:00"
4401;64;42;"Robert A. Black";"2019-09-18 00:00:00"
4402;20;48;"Robert A. Black";"2019-09-18 00:00:00"
4403;2;49;"Robert A. Black";"2019-09-18 00:00:00"
4404;13;45;"Robert A. Black";"2019-09-18 00:00:00"
4405;11;40;"Robert A. Black";"2019-09-18 00:00:00"
4406;22;44;"Robert A. Black";"2019-09-18 00:00:00"
4407;21;40;"Robert A. Black";"2019-09-18 00:00:00"
4408;101;43;"Robert A. Black";"2019-09-18 00:00:00"
4409;7;43;"Robert A. Black";"2019-09-18 00:00:00"
4410;30;42;"Robert A. Black";"2019-09-18 00:00:00"
4411;1;39;"Robert A. Black";"2019-09-18 00:00:00"
4412;4;42;"Robert A. Black";"2019-09-18 00:00:00"
4413;9;34;"Robert A. Black";"2019-09-18 00:00:00"
4414;67;33;"Robert A. Black";"2019-09-18 00:00:00"
4415;65;35;"Robert A. Black";"2019-09-18 00:00:00"
4416;90;39;"Robert A. Black";"2019-09-18 00:00:00"
4417;27;40;"Robert A. Black";"2019-09-18 00:00:00"
4418;7;43;"Robert A. Black";"2019-09-25 00:00:00"
4419;69;36;"Robert A. Black";"2019-09-25 00:00:00"
4420;19;36;"Robert A. Black";"2019-09-25 00:00:00"
4421;8;40;"Robert A. Black";"2019-09-25 00:00:00"
4422;18;36;"Robert A. Black";"2019-09-25 00:00:00"
4423;101;44;"Robert A. Black";"2019-09-25 00:00:00"
4424;83;48;"Robert A. Black";"2019-09-25 00:00:00"
4425;9;41;"Robert A. Black";"2019-09-25 00:00:00"
4426;90;42;"Robert A. Black";"2019-09-25 00:00:00"
4427;10;46;"Robert A. Black";"2019-09-25 00:00:00"
4428;22;45;"Robert A. Black";"2019-09-25 00:00:00"
4429;20;50;"Robert A. Black";"2019-09-25 00:00:00"
4430;1;35;"Robert A. Black";"2019-09-25 00:00:00"
4431;30;44;"Robert A. Black";"2019-09-25 00:00:00"
4432;25;46;"Robert A. Black";"2019-09-25 00:00:00"
4433;13;45;"Robert A. Black";"2019-09-25 00:00:00"
4434;11;40;"Robert A. Black";"2019-09-25 00:00:00"
4435;21;43;"Robert A. Black";"2019-09-25 00:00:00"
4436;64;41;"Robert A. Black";"2019-09-25 00:00:00"
4437;2;49;"Robert A. Black";"2019-09-25 00:00:00"
4438;48;46;"Robert A. Black";"2019-09-25 00:00:00"
4439;4;38;"Robert A. Black";"2019-09-25 00:00:00"
4440;65;35;"Robert A. Black";"2019-09-25 00:00:00"
4441;67;41;"Robert A. Black";"2019-09-25 00:00:00"
4442;91;43;"Robert A. Black";"2019-09-25 00:00:00"
4443;30;44;"Robert A. Black";"2020-06-10 00:00:00"
4444;25;42;"Robert A. Black";"2020-06-10 00:00:00"
4445;13;51;"Robert A. Black";"2020-06-10 00:00:00"
4446;7;41;"Robert A. Black";"2020-06-10 00:00:00"
4447;69;40;"Robert A. Black";"2020-06-10 00:00:00"
4448;11;45;"Robert A. Black";"2020-06-10 00:00:00"
4449;21;44;"Robert A. Black";"2020-06-10 00:00:00"
4450;22;45;"Robert A. Black";"2020-06-10 00:00:00"
4451;2;43;"Robert A. Black";"2020-06-10 00:00:00"
4452;19;37;"Robert A. Black";"2020-06-10 00:00:00"
4453;90;40;"Robert A. Black";"2020-06-10 00:00:00"
4454;8;47;"Robert A. Black";"2020-06-10 00:00:00"
4455;10;46;"Robert A. Black";"2020-06-10 00:00:00"
4456;20;51;"Robert A. Black";"2020-06-10 00:00:00"
4457;103;46;"Robert A. Black";"2020-06-10 00:00:00"
4458;104;52;"Robert A. Black";"2020-06-10 00:00:00"
4459;25;35;"Robert A. Black";"2020-06-17 00:00:00"
4460;8;43;"Robert A. Black";"2020-06-17 00:00:00"
4461;10;45;"Robert A. Black";"2020-06-17 00:00:00"
4462;83;46;"Robert A. Black";"2020-06-17 00:00:00"
4463;20;49;"Robert A. Black";"2020-06-17 00:00:00"
4464;16;42;"Robert A. Black";"2020-06-17 00:00:00"
4465;13;47;"Robert A. Black";"2020-06-17 00:00:00"
4466;2;40;"Robert A. Black";"2020-06-17 00:00:00"
4467;19;38;"Robert A. Black";"2020-06-17 00:00:00"
4468;30;41;"Robert A. Black";"2020-06-17 00:00:00"
4469;69;35;"Robert A. Black";"2020-06-17 00:00:00"
4470;7;38;"Robert A. Black";"2020-06-17 00:00:00"
4471;4;38;"Robert A. Black";"2020-06-17 00:00:00"
4472;90;45;"Robert A. Black";"2020-06-17 00:00:00"
4473;22;45;"Robert A. Black";"2020-06-17 00:00:00"
4474;11;37;"Robert A. Black";"2020-06-17 00:00:00"
4475;21;36;"Robert A. Black";"2020-06-17 00:00:00"
4476;103;43;"Robert A. Black";"2020-06-17 00:00:00"
4477;25;39;"Robert A. Black";"2020-06-24 00:00:00"
4478;30;44;"Robert A. Black";"2020-06-24 00:00:00"
4479;20;49;"Robert A. Black";"2020-06-24 00:00:00"
4480;13;50;"Robert A. Black";"2020-06-24 00:00:00"
4481;21;39;"Robert A. Black";"2020-06-24 00:00:00"
4482;11;39;"Robert A. Black";"2020-06-24 00:00:00"
4483;64;44;"Robert A. Black";"2020-06-24 00:00:00"
4484;2;42;"Robert A. Black";"2020-06-24 00:00:00"
4485;4;40;"Robert A. Black";"2020-06-24 00:00:00"
4486;7;38;"Robert A. Black";"2020-06-24 00:00:00"
4487;19;40;"Robert A. Black";"2020-06-24 00:00:00"
4488;7;38;"Robert A. Black";"2020-06-24 00:00:00"
4489;69;36;"Robert A. Black";"2020-06-24 00:00:00"
4490;8;42;"Robert A. Black";"2020-06-24 00:00:00"
4491;19;40;"Robert A. Black";"2020-06-24 00:00:00"
4492;49;38;"Robert A. Black";"2020-06-24 00:00:00"
4493;22;40;"Robert A. Black";"2020-06-24 00:00:00"
4494;83;49;"Robert A. Black";"2020-06-24 00:00:00"
4495;10;46;"Robert A. Black";"2020-06-24 00:00:00"
4496;91;43;"Robert A. Black";"2020-06-24 00:00:00"
4497;1;36;"Robert A. Black";"2020-07-01 00:00:00"
4498;4;37;"Robert A. Black";"2020-07-01 00:00:00"
4499;90;44;"Robert A. Black";"2020-07-01 00:00:00"
4500;83;44;"Robert A. Black";"2020-07-01 00:00:00"
4501;64;41;"Robert A. Black";"2020-07-01 00:00:00"
4502;69;41;"Robert A. Black";"2020-07-01 00:00:00"
4503;7;40;"Robert A. Black";"2020-07-01 00:00:00"
4504;25;36;"Robert A. Black";"2020-07-01 00:00:00"
4505;8;46;"Robert A. Black";"2020-07-01 00:00:00"
4506;10;49;"Robert A. Black";"2020-07-01 00:00:00"
4507;20;47;"Robert A. Black";"2020-07-01 00:00:00"
4508;49;40;"Robert A. Black";"2020-07-01 00:00:00"
4509;2;42;"Robert A. Black";"2020-07-01 00:00:00"
4510;19;35;"Robert A. Black";"2020-07-01 00:00:00"
4511;22;40;"Robert A. Black";"2020-07-01 00:00:00"
4512;21;43;"Robert A. Black";"2020-07-01 00:00:00"
4513;11;43;"Robert A. Black";"2020-07-01 00:00:00"
4514;13;47;"Robert A. Black";"2020-07-01 00:00:00"
4515;2;48;"Robert A. Black";"2020-07-08 00:00:00"
4516;19;38;"Robert A. Black";"2020-07-08 00:00:00"
4517;8;46;"Robert A. Black";"2020-07-08 00:00:00"
4518;48;43;"Robert A. Black";"2020-07-08 00:00:00"
4519;20;51;"Robert A. Black";"2020-07-08 00:00:00"
4520;10;46;"Robert A. Black";"2020-07-08 00:00:00"
4521;22;42;"Robert A. Black";"2020-07-08 00:00:00"
4522;13;48;"Robert A. Black";"2020-07-08 00:00:00"
4523;11;41;"Robert A. Black";"2020-07-08 00:00:00"
4524;64;43;"Robert A. Black";"2020-07-08 00:00:00"
4525;7;40;"Robert A. Black";"2020-07-08 00:00:00"
4526;25;41;"Robert A. Black";"2020-07-08 00:00:00"
4527;30;41;"Robert A. Black";"2020-07-08 00:00:00"
4528;90;43;"Robert A. Black";"2020-07-08 00:00:00"
4529;4;36;"Robert A. Black";"2020-07-08 00:00:00"
4530;1;36;"Robert A. Black";"2020-07-08 00:00:00"
4531;69;40;"Robert A. Black";"2020-07-08 00:00:00"
4532;106;37;"Robert A. Black";"2020-07-01 00:00:00"
4533;106;35;"Robert A. Black";"2020-07-02 00:00:00"
4534;106;36;"Robert A. Black";"2020-07-03 00:00:00"
4535;106;36;"Robert A. Black";"2020-07-03 00:00:00"
4536;106;36;"Robert A. Black";"2020-07-05 00:00:00"
4537;106;37;"Robert A. Black";"2020-07-06 00:00:00"
4538;106;36;"Robert A. Black";"2020-07-07 00:00:00"
4539;105;34;"Robert A. Black";"2020-07-01 00:00:00"
4540;105;33;"Robert A. Black";"2020-07-02 00:00:00"
4541;105;36;"Robert A. Black";"2020-07-15 00:00:00"
4542;106;40;"Robert A. Black";"2020-07-15 00:00:00"
4543;64;40;"Robert A. Black";"2020-07-15 00:00:00"
4544;2;41;"Robert A. Black";"2020-07-15 00:00:00"
4545;19;35;"Robert A. Black";"2020-07-15 00:00:00"
4546;1;37;"Robert A. Black";"2020-07-15 00:00:00"
4547;68;32;"Robert A. Black";"2020-07-15 00:00:00"
4548;4;38;"Robert A. Black";"2020-07-15 00:00:00"
4549;20;49;"Robert A. Black";"2020-07-15 00:00:00"
4550;10;46;"Robert A. Black";"2020-07-15 00:00:00"
4551;83;52;"Robert A. Black";"2020-07-15 00:00:00"
4552;8;45;"Robert A. Black";"2020-07-15 00:00:00"
4553;22;40;"Robert A. Black";"2020-07-15 00:00:00"
4554;13;46;"Robert A. Black";"2020-07-15 00:00:00"
4555;21;46;"Robert A. Black";"2020-07-15 00:00:00"
4556;11;36;"Robert A. Black";"2020-07-15 00:00:00"
4557;7;43;"Robert A. Black";"2020-07-15 00:00:00"
4558;30;42;"Robert A. Black";"2020-07-15 00:00:00"
4559;25;41;"Robert A. Black";"2020-07-15 00:00:00"
4560;1;37;"Robert A. Black";"2020-07-22 00:00:00"
4561;68;34;"Robert A. Black";"2020-07-22 00:00:00"
4562;4;41;"Robert A. Black";"2020-07-22 00:00:00"
4563;7;40;"Robert A. Black";"2020-07-22 00:00:00"
4564;30;42;"Robert A. Black";"2020-07-22 00:00:00"
4565;49;43;"Robert A. Black";"2020-07-22 00:00:00"
4566;106;34;"Robert A. Black";"2020-07-22 00:00:00"
4567;20;51;"Robert A. Black";"2020-07-22 00:00:00"
4568;83;43;"Robert A. Black";"2020-07-22 00:00:00"
4569;10;47;"Robert A. Black";"2020-07-22 00:00:00"
4570;8;44;"Robert A. Black";"2020-07-22 00:00:00"
4571;25;46;"Robert A. Black";"2020-07-22 00:00:00"
4572;90;44;"Robert A. Black";"2020-07-22 00:00:00"
4573;69;35;"Robert A. Black";"2020-07-22 00:00:00"
4574;69;35;"Robert A. Black";"2020-07-22 00:00:00"
4575;22;42;"Robert A. Black";"2020-07-22 00:00:00"
4576;13;48;"Robert A. Black";"2020-07-22 00:00:00"
4577;21;42;"Robert A. Black";"2020-07-22 00:00:00"
4578;11;36;"Robert A. Black";"2020-07-22 00:00:00"
4579;11;36;"Robert A. Black";"2020-07-22 00:00:00"
4580;67;37;"Robert A. Black";"2020-07-22 00:00:00"
4581;18;40;"Robert A. Black";"2020-07-22 00:00:00"
4582;78;32;"Robert A. Black";"2020-07-22 00:00:00"
4583;19;37;"Robert A. Black";"2020-07-22 00:00:00"
4584;64;39;"Robert A. Black";"2020-07-22 00:00:00"
4585;2;45;"Robert A. Black";"2020-07-22 00:00:00"
4586;48;48;"Robert A. Black";"2020-07-22 00:00:00"
4587;19;33;"Robert A. Black";"2020-07-29 00:00:00"
4588;1;34;"Robert A. Black";"2020-07-29 00:00:00"
4589;20;48;"Robert A. Black";"2020-07-29 00:00:00"
4590;10;48;"Robert A. Black";"2020-07-29 00:00:00"
4591;83;47;"Robert A. Black";"2020-07-29 00:00:00"
4592;22;47;"Robert A. Black";"2020-07-29 00:00:00"
4593;49;43;"Robert A. Black";"2020-07-29 00:00:00"
4594;78;38;"Robert A. Black";"2020-07-29 00:00:00"
4595;13;45;"Robert A. Black";"2020-07-29 00:00:00"
4596;2;45;"Robert A. Black";"2020-07-29 00:00:00"
4597;18;40;"Robert A. Black";"2020-07-29 00:00:00"
4598;11;41;"Robert A. Black";"2020-07-29 00:00:00"
4599;67;38;"Robert A. Black";"2020-07-29 00:00:00"
4600;69;38;"Robert A. Black";"2020-07-29 00:00:00"
4601;8;41;"Robert A. Black";"2020-07-29 00:00:00"
4602;64;41;"Robert A. Black";"2020-07-29 00:00:00"
4603;25;37;"Robert A. Black";"2020-07-29 00:00:00"
4604;7;40;"Robert A. Black";"2020-07-29 00:00:00"
4605;4;38;"Robert A. Black";"2020-07-29 00:00:00"
4606;93;33;"Robert A. Black";"2020-07-29 00:00:00"
4607;51;33;"Robert A. Black";"2020-07-29 00:00:00"
4608;106;35;"Robert A. Black";"2020-07-29 00:00:00"
4609;21;39;"Robert A. Black";"2020-07-29 00:00:00"
4610;30;39;"Robert A. Black";"2020-07-29 00:00:00"
4611;107;36;"Robert A. Black";"2020-07-22 00:00:00"
4612;107;33;"Robert A. Black";"2020-07-23 00:00:00"
4613;107;34;"Robert A. Black";"2020-07-24 00:00:00"
4614;107;34;"Robert A. Black";"2020-07-25 00:00:00"
4615;107;34;"Robert A. Black";"2020-07-26 00:00:00"
4616;107;34;"Robert A. Black";"2020-07-27 00:00:00"
4617;107;34;"Robert A. Black";"2020-07-28 00:00:00"
4618;107;37;"Robert A. Black";"2020-07-29 00:00:00"
4619;108;35;"Robert A. Black";"2020-08-06 00:00:00"
4620;108;34;"Robert A. Black";"2020-08-07 00:00:00"
4621;108;34;"Robert A. Black";"2020-08-08 00:00:00"
4622;108;34;"Robert A. Black";"2020-08-09 00:00:00"
4623;108;34;"Robert A. Black";"2020-08-10 00:00:00"
4624;108;34;"Robert A. Black";"2020-08-11 00:00:00"
4625;108;34;"Robert A. Black";"2020-07-25 00:00:00"
4626;108;34;"Robert A. Black";"2020-07-26 00:00:00"
4627;108;34;"Robert A. Black";"2020-07-27 00:00:00"
4628;107;34;"Robert A. Black";"2020-07-20 00:00:00"
4629;107;34;"Robert A. Black";"2020-07-21 00:00:00"
4630;107;34;"Robert A. Black";"2020-07-22 00:00:00"
4631;107;35;"Robert A. Black";"2020-07-23 00:00:00"
4632;107;34;"Robert A. Black";"2020-07-24 00:00:00"
4633;107;34;"Robert A. Black";"2020-07-25 00:00:00"
4634;107;34;"Robert A. Black";"2020-07-26 00:00:00"
4635;107;35;"Robert A. Black";"2020-07-27 00:00:00"
4636;107;34;"Robert A. Black";"2020-07-28 00:00:00"
4637;107;34;"Robert A. Black";"2020-07-29 00:00:00"
4638;107;35;"Robert A. Black";"2020-07-30 00:00:00"
4639;107;34;"Robert A. Black";"2020-08-01 00:00:00"
4640;107;34;"Robert A. Black";"2020-08-02 00:00:00"
4641;107;33;"Robert A. Black";"2020-08-03 00:00:00"
4642;107;35;"Robert A. Black";"2020-08-04 00:00:00"
4643;51;31;"Robert A. Black";"2020-08-05 00:00:00"
4644;30;39;"Robert A. Black";"2020-08-05 00:00:00"
4645;4;38;"Robert A. Black";"2020-08-05 00:00:00"
4646;65;36;"Robert A. Black";"2020-08-05 00:00:00"
4647;107;35;"Robert A. Black";"2020-08-05 00:00:00"
4648;2;42;"Robert A. Black";"2020-08-05 00:00:00"
4649;8;42;"Robert A. Black";"2020-08-05 00:00:00"
4650;22;43;"Robert A. Black";"2020-08-05 00:00:00"
4651;1;39;"Robert A. Black";"2020-08-05 00:00:00"
4652;16;40;"Robert A. Black";"2020-08-05 00:00:00"
4653;25;36;"Robert A. Black";"2020-08-05 00:00:00"
4654;93;36;"Robert A. Black";"2020-08-05 00:00:00"
4655;19;39;"Robert A. Black";"2020-08-05 00:00:00"
4656;11;42;"Robert A. Black";"2020-08-05 00:00:00"
4657;13;45;"Robert A. Black";"2020-08-05 00:00:00"
4658;10;45;"Robert A. Black";"2020-08-05 00:00:00"
4659;7;44;"Robert A. Black";"2020-08-05 00:00:00"
4660;78;38;"Robert A. Black";"2020-08-05 00:00:00"
4661;83;46;"Robert A. Black";"2020-08-05 00:00:00"
4662;106;41;"Robert A. Black";"2020-08-05 00:00:00"
4663;20;48;"Robert A. Black";"2020-08-05 00:00:00"
4664;109;40;"Robert A. Black";"2020-08-01 00:00:00"
4665;109;40;"Robert A. Black";"2020-08-02 00:00:00"
4666;109;39;"Robert A. Black";"2020-08-03 00:00:00"
4667;109;39;"Robert A. Black";"2020-08-04 00:00:00"
4668;109;44;"Robert A. Black";"2020-08-12 00:00:00"
4669;110;32;"Robert A. Black";"2020-08-01 00:00:00"
4670;110;32;"Robert A. Black";"2020-08-02 00:00:00"
4671;110;33;"Robert A. Black";"2020-08-03 00:00:00"
4672;110;33;"Robert A. Black";"2020-08-04 00:00:00"
4673;110;36;"Robert A. Black";"2020-08-12 00:00:00"
4674;110;36;"Robert A. Black";"2020-08-12 00:00:00"
4675;11;35;"Robert A. Black";"2020-08-12 00:00:00"
4676;107;32;"Robert A. Black";"2020-08-12 00:00:00"
4677;8;39;"Robert A. Black";"2020-08-12 00:00:00"
4678;67;35;"Robert A. Black";"2020-08-12 00:00:00"
4679;51;32;"Robert A. Black";"2020-08-12 00:00:00"
4680;30;40;"Robert A. Black";"2020-08-12 00:00:00"
4681;64;40;"Robert A. Black";"2020-08-12 00:00:00"
4682;19;37;"Robert A. Black";"2020-08-12 00:00:00"
4683;78;34;"Robert A. Black";"2020-08-12 00:00:00"
4684;49;38;"Robert A. Black";"2020-08-12 00:00:00"
4685;4;38;"Robert A. Black";"2020-08-12 00:00:00"
4686;90;41;"Robert A. Black";"2020-08-12 00:00:00"
4687;7;40;"Robert A. Black";"2020-08-12 00:00:00"
4688;21;40;"Robert A. Black";"2020-08-12 00:00:00"
4689;68;33;"Robert A. Black";"2020-08-12 00:00:00"
4690;22;42;"Robert A. Black";"2020-08-12 00:00:00"
4691;93;35;"Robert A. Black";"2020-08-12 00:00:00"
4692;65;38;"Robert A. Black";"2020-08-12 00:00:00"
4693;14;39;"Robert A. Black";"2020-08-12 00:00:00"
4694;10;44;"Robert A. Black";"2020-08-12 00:00:00"
4695;1;40;"Robert A. Black";"2020-08-12 00:00:00"
4696;2;45;"Robert A. Black";"2020-08-12 00:00:00"
4697;109;44;"Robert A. Black";"2020-08-12 00:00:00"
4698;13;48;"Robert A. Black";"2020-08-12 00:00:00"
4699;25;45;"Robert A. Black";"2020-08-12 00:00:00"
4700;83;49;"Robert A. Black";"2020-08-12 00:00:00"
4701;20;50;"Robert A. Black";"2020-08-12 00:00:00"
4702;2;38;"Robert A. Black";"2020-08-19 00:00:00"
4703;29;35;"Robert A. Black";"2020-08-19 00:00:00"
4704;4;37;"Robert A. Black";"2020-08-19 00:00:00"
4705;8;40;"Robert A. Black";"2020-08-19 00:00:00"
4706;21;40;"Robert A. Black";"2020-08-19 00:00:00"
4707;10;41;"Robert A. Black";"2020-08-19 00:00:00"
4708;19;37;"Robert A. Black";"2020-08-19 00:00:00"
4709;27;41;"Robert A. Black";"2020-08-19 00:00:00"
4710;15;36;"Robert A. Black";"2020-08-19 00:00:00"
4711;22;42;"Robert A. Black";"2020-08-19 00:00:00"
4712;11;40;"Robert A. Black";"2020-08-19 00:00:00"
4713;90;43;"Robert A. Black";"2020-08-19 00:00:00"
4714;64;43;"Robert A. Black";"2020-08-19 00:00:00"
4715;69;39;"Robert A. Black";"2020-08-19 00:00:00"
4716;1;39;"Robert A. Black";"2020-08-19 00:00:00"
4717;68;35;"Robert A. Black";"2020-08-19 00:00:00"
4718;107;37;"Robert A. Black";"2020-08-19 00:00:00"
4719;78;38;"Robert A. Black";"2020-08-19 00:00:00"
4720;7;44;"Robert A. Black";"2020-08-19 00:00:00"
4721;83;46;"Robert A. Black";"2020-08-19 00:00:00"
4722;25;44;"Robert A. Black";"2020-08-19 00:00:00"
4723;13;49;"Robert A. Black";"2020-08-19 00:00:00"
4724;20;50;"Robert A. Black";"2020-08-19 00:00:00"
4725;111;47;"Robert A. Black";"2020-08-01 00:00:00"
4726;111;43;"Robert A. Black";"2020-08-02 00:00:00"
4727;111;43;"Robert A. Black";"2020-08-03 00:00:00"
4728;111;42;"Robert A. Black";"2020-08-04 00:00:00"
4729;111;42;"Robert A. Black";"2020-08-05 00:00:00"
4730;111;42;"Robert A. Black";"2020-08-06 00:00:00"
4731;111;42;"Robert A. Black";"2020-08-07 00:00:00"
4732;111;41;"Robert A. Black";"2020-08-08 00:00:00"
4733;111;42;"Robert A. Black";"2020-08-09 00:00:00"
4734;111;45;"Robert A. Black";"2020-08-10 00:00:00"
4735;64;38;"Robert A. Black";"2020-08-26 00:00:00"
4736;2;48;"Robert A. Black";"2020-08-26 00:00:00"
4737;19;39;"Robert A. Black";"2020-08-26 00:00:00"
4738;7;40;"Robert A. Black";"2020-08-26 00:00:00"
4739;109;42;"Robert A. Black";"2020-08-26 00:00:00"
4740;106;37;"Robert A. Black";"2020-08-26 00:00:00"
4741;4;37;"Robert A. Black";"2020-08-26 00:00:00"
4742;67;35;"Robert A. Black";"2020-08-26 00:00:00"
4743;1;40;"Robert A. Black";"2020-08-26 00:00:00"
4744;20;51;"Robert A. Black";"2020-08-26 00:00:00"
4745;10;44;"Robert A. Black";"2020-08-26 00:00:00"
4746;83;48;"Robert A. Black";"2020-08-26 00:00:00"
4747;8;42;"Robert A. Black";"2020-08-26 00:00:00"
4748;22;45;"Robert A. Black";"2020-08-26 00:00:00"
4749;13;43;"Robert A. Black";"2020-08-26 00:00:00"
4750;21;36;"Robert A. Black";"2020-08-26 00:00:00"
4751;11;42;"Robert A. Black";"2020-08-26 00:00:00"
4752;19;40;"Robert A. Black";"2020-09-02 00:00:00"
4753;49;40;"Robert A. Black";"2020-09-02 00:00:00"
4754;106;34;"Robert A. Black";"2020-09-02 00:00:00"
4755;2;44;"Robert A. Black";"2020-09-02 00:00:00"
4756;15;39;"Robert A. Black";"2020-09-02 00:00:00"
4757;68;34;"Robert A. Black";"2020-09-02 00:00:00"
4758;78;36;"Robert A. Black";"2020-09-02 00:00:00"
4759;65;34;"Robert A. Black";"2020-09-02 00:00:00"
4760;4;36;"Robert A. Black";"2020-09-02 00:00:00"
4761;1;37;"Robert A. Black";"2020-09-02 00:00:00"
4762;14;36;"Robert A. Black";"2020-09-02 00:00:00"
4763;25;39;"Robert A. Black";"2020-09-02 00:00:00"
4764;8;40;"Robert A. Black";"2020-09-02 00:00:00"
4765;20;50;"Robert A. Black";"2020-09-02 00:00:00"
